Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Property_Area,Loan_Status,Cibil_Score,split
LN100275,Male,Yes,1,Graduate,Yes,10432,3312.0,171.0,180.0,Urban,N,766.0,train
LN100276,Male,Yes,0,Graduate,No,6256,0.0,160.0,360.0,Urban,Y,741.0,train
LN100277,Male,Yes,1,Graduate,No,4532,0.0,49.0,240.0,Urban,Y,789.0,train
LN100278,Male,Yes,1,Graduate,No,4178,3488.0,225.0,360.0,Urban,N,751.0,train
LN100279,Male,No,0,Graduate,Yes,9040,0.0,206.0,360.0,Urban,N,585.0,train
LN100280,Male,No,0,Graduate,No,3418,0.0,127.0,360.0,Semiurban,N,855.0,train
LN100281,Male,Yes,3+,Not Graduate,No,2873,1838.0,68.0,180.0,Urban,N,653.0,train
LN100282,Male,Yes,2,Not Graduate,No,4383,0.0,118.0,360.0,Rural,Y,714.0,train
LN100283,Male,Yes,0,Graduate,Yes,2577,3750.0,152.0,360.0,Rural,Y,900.0,train
LN100284,Male,No,0,Not Graduate,No,6783,0.0,130.0,360.0,Semiurban,Y,709.0,train
LN100285,Female,Yes,0,Graduate,No,3416,2816.0,113.0,360.0,Semiurban,Y,741.0,train
LN100286,Female,No,0,Graduate,No,2137,8980.0,137.0,360.0,Semiurban,Y,437.0,train
LN100287,Male,Yes,0,Graduate,No,1809,1868.0,90.0,360.0,Urban,Y,665.0,train
LN100288,Male,Yes,0,Graduate,No,5161,2381.0,287.0,360.0,Semiurban,N,717.0,train
LN100289,Male,No,0,Not Graduate,No,6825,0.0,129.0,360.0,Rural,N,522.0,train
LN100290,Male,No,0,Graduate,Yes,17981,0.0,554.0,480.0,Urban,Y,741.0,train
LN100291,Male,Yes,0,Not Graduate,No,4400,0.0,117.0,180.0,Semiurban,Y,900.0,train
LN100292,Male,Yes,2,Graduate,Yes,17124,1021.0,142.0,360.0,Rural,Y,700.0,train
LN100293,Male,Yes,1,Graduate,Yes,6862,0.0,263.0,360.0,Urban,Y,717.0,train
LN100294,Male,Yes,0,Not Graduate,No,2315,1935.0,114.0,360.0,Semiurban,N,511.0,train
LN100295,Male,Yes,0,Graduate,No,4310,0.0,130.0,360.0,Semiurban,Y,741.0,train
LN100296,Male,No,0,Not Graduate,No,3158,2052.0,123.0,180.0,Urban,N,538.0,train
LN100297,Male,Yes,0,Graduate,No,4669,2594.0,124.0,12.0,Urban,Y,710.0,train
LN100298,Male,Yes,1,Graduate,No,1960,0.0,63.0,360.0,Rural,N,648.0,train
LN100299,Male,No,0,Graduate,No,3750,0.0,113.0,480.0,Urban,N,686.0,train
LN100300,Male,Yes,2,Graduate,Yes,1774,17325.0,224.0,360.0,Urban,N,636.0,train
LN100301,Male,Yes,0,Graduate,No,2948,2237.0,134.0,360.0,Urban,Y,839.0,train
LN100302,Female,No,0,Graduate,No,3911,0.0,126.0,360.0,Semiurban,N,857.0,train
LN100303,Male,No,0,Graduate,No,6492,0.0,131.0,360.0,Urban,Y,662.0,train
LN100304,Male,No,2,Graduate,No,3547,0.0,80.0,360.0,Rural,N,655.0,train
LN100305,Male,No,0,Graduate,No,4240,0.0,112.0,360.0,Semiurban,N,801.0,train
LN100306,Male,Yes,0,Graduate,No,4916,2678.0,100.0,360.0,Urban,N,747.0,train
LN100307,Male,Yes,3+,Graduate,No,9721,4317.0,148.0,360.0,Rural,Y,789.0,train
LN100308,Male,Yes,1,Graduate,No,8439,268.0,269.0,360.0,Urban,Y,748.0,train
LN100309,Male,No,0,Graduate,Yes,16250,0.0,192.0,360.0,Urban,N,504.0,train
LN100310,Male,Yes,1,Not Graduate,No,2333,8142.0,316.0,180.0,Semiurban,Y,741.0,train
LN100311,Female,No,0,Graduate,No,2413,0.0,76.0,360.0,Urban,Y,900.0,train
LN100312,Female,Yes,0,Graduate,No,10047,0.0,128.0,240.0,Semiurban,Y,813.0,train
LN100313,Male,Yes,1,Graduate,No,6964,1737.0,115.0,360.0,Urban,N,404.0,train
LN100314,Male,Yes,3+,Graduate,No,9281,0.0,286.0,360.0,Rural,Y,753.0,train
LN100315,Male,Yes,2,Graduate,Yes,1810,22582.0,256.0,360.0,Urban,N,657.0,train
LN100316,Male,Yes,0,Graduate,No,1496,3504.0,137.0,360.0,Semiurban,Y,693.0,train
LN100317,Male,Yes,1,Graduate,No,33846,0.0,260.0,360.0,Semiurban,N,757.0,train
LN100318,Male,Yes,0,Graduate,No,3790,0.0,112.0,360.0,Semiurban,Y,859.0,train
LN100319,Male,Yes,1,Not Graduate,No,5790,0.0,121.0,180.0,Urban,Y,795.0,train
LN100320,Male,Yes,0,Graduate,No,2570,2510.0,146.0,360.0,Semiurban,Y,900.0,train
LN100321,Male,No,0,Graduate,No,2982,3166.0,101.0,360.0,Rural,Y,704.0,train
LN100322,Male,Yes,2,Graduate,No,2735,2293.0,110.0,360.0,Rural,Y,657.0,train
LN100323,Male,Yes,2,Graduate,Yes,3316,3500.0,88.0,360.0,Urban,Y,783.0,train
LN100324,Male,No,0,Not Graduate,No,2626,1808.0,108.0,360.0,Rural,Y,782.0,train
LN100325,Male,Yes,2,Graduate,Yes,16525,1014.0,150.0,360.0,Rural,Y,690.0,train
LN100326,Male,Yes,3+,Not Graduate,No,3022,1563.0,148.0,360.0,Rural,N,759.0,train
LN100327,Male,No,0,Graduate,No,4843,3806.0,151.0,360.0,Semiurban,Y,755.0,train
LN100328,Male,No,0,Graduate,No,2260,0.0,83.0,480.0,Semiurban,N,851.0,train
LN100329,Male,Yes,0,Graduate,No,6615,0.0,154.0,360.0,Rural,Y,900.0,train
LN100330,Male,Yes,0,Graduate,No,1828,1330.0,100.0,360.0,Urban,N,491.0,train
LN100331,Male,Yes,1,Graduate,No,34301,0.0,281.0,360.0,Semiurban,N,680.0,train
LN100332,Male,Yes,0,Graduate,No,14619,2166.0,288.0,360.0,Rural,N,680.0,train
LN100333,Male,Yes,2,Graduate,No,3198,0.0,119.0,360.0,Semiurban,Y,755.0,train
LN100334,Male,Yes,0,Not Graduate,No,3234,4204.0,137.0,360.0,Semiurban,Y,710.0,train
LN100335,Male,Yes,0,Graduate,No,3497,1964.0,116.0,360.0,Rural,Y,898.0,train
LN100336,Male,Yes,0,Graduate,No,5031,1312.0,148.0,360.0,Urban,N,560.0,train
LN100337,Male,Yes,0,Graduate,No,3352,3202.0,121.0,180.0,Rural,Y,798.0,train
LN100338,Female,No,1,Graduate,Yes,9286,0.0,138.0,360.0,Semiurban,Y,856.0,train
LN100339,Female,No,0,Graduate,No,4300,0.0,136.0,360.0,Semiurban,N,627.0,train
LN100340,Female,Yes,0,Not Graduate,No,3891,0.0,131.0,360.0,Rural,Y,804.0,train
LN100341,Male,Yes,2,Graduate,Yes,3017,3962.0,83.0,360.0,Urban,Y,791.0,train
LN100342,Male,No,0,Graduate,No,2833,0.0,71.0,360.0,Urban,Y,692.0,train
LN100343,Male,No,0,Graduate,No,2320,2773.0,130.0,360.0,Semiurban,Y,761.0,train
LN100344,Female,No,0,Graduate,Yes,6712,0.0,198.0,360.0,Rural,N,806.0,train
LN100345,Male,Yes,0,Graduate,No,6837,2473.0,230.0,360.0,Semiurban,N,647.0,train
LN100346,Male,Yes,1,Graduate,No,2117,3203.0,129.0,360.0,Urban,N,778.0,train
LN100347,Male,No,2,Graduate,No,5532,4648.0,162.0,360.0,Rural,Y,725.0,train
LN100348,Male,Yes,0,Graduate,No,1729,1135.0,112.0,360.0,Urban,N,464.0,train
LN100349,Male,No,3+,Graduate,No,9020,0.0,178.0,360.0,Rural,Y,836.0,train
LN100350,Male,Yes,0,Graduate,No,3348,3059.0,185.0,360.0,Urban,Y,839.0,train
LN100351,Male,Yes,0,Not Graduate,No,2203,3620.0,144.0,180.0,Urban,N,711.0,train
LN100352,Male,Yes,0,Graduate,No,3597,2157.0,119.0,360.0,Rural,N,566.0,train
LN100353,Male,Yes,2,Graduate,No,2577,989.0,79.0,180.0,Urban,Y,794.0,train
LN100354,Male,No,0,Graduate,No,2886,0.0,75.0,480.0,Urban,N,721.0,train
LN100355,Male,Yes,0,Not Graduate,No,1561,2583.0,87.0,360.0,Urban,N,670.0,train
LN100356,Male,Yes,0,Graduate,No,2824,1303.0,84.0,360.0,Urban,Y,708.0,train
LN100357,Male,No,3+,Graduate,Yes,8976,0.0,249.0,360.0,Semiurban,Y,745.0,train
LN100358,Male,No,0,Not Graduate,No,7797,0.0,144.0,360.0,Semiurban,Y,659.0,train
LN100359,Male,Yes,0,Graduate,No,2110,0.0,79.0,360.0,Urban,Y,791.0,train
LN100360,Male,Yes,0,Graduate,No,3543,2180.0,121.0,360.0,Rural,Y,803.0,train
LN100361,Male,Yes,3+,Graduate,No,4333,1811.0,160.0,360.0,Urban,Y,467.0,train
LN100362,Male,Yes,2,Graduate,Yes,6788,0.0,130.0,360.0,Rural,N,300.0,train
LN100363,Male,Yes,1,Graduate,Yes,3974,1183.0,131.0,360.0,Rural,Y,568.0,train
LN100364,Male,Yes,0,Not Graduate,No,5538,0.0,210.0,360.0,Rural,N,483.0,train
LN100365,Male,Yes,0,Graduate,No,7386,1063.0,152.0,360.0,Semiurban,Y,791.0,train
LN100366,Male,Yes,0,Graduate,No,6194,0.0,123.0,360.0,Rural,Y,839.0,train
LN100367,Male,No,0,Graduate,No,2839,5681.0,174.0,60.0,Urban,Y,627.0,train
LN100368,Male,Yes,1,Graduate,No,5649,0.0,44.0,360.0,Urban,Y,717.0,train
LN100369,Male,Yes,2,Not Graduate,No,4652,0.0,110.0,360.0,Rural,Y,716.0,train
LN100370,Male,No,0,Not Graduate,No,2485,0.0,68.0,300.0,Rural,N,900.0,train
LN100371,Male,Yes,1,Graduate,Yes,9809,5473.0,424.0,360.0,Rural,N,394.0,train
LN100372,Male,Yes,3+,Graduate,No,5374,0.0,89.0,360.0,Urban,N,776.0,train
LN100373,Male,Yes,0,Graduate,No,4184,2474.0,103.0,12.0,Urban,Y,700.0,train
LN100374,Male,No,0,Graduate,Yes,6950,0.0,175.0,180.0,Semiurban,Y,735.0,train
LN100375,Male,Yes,0,Graduate,No,4565,2642.0,96.0,12.0,Urban,Y,653.0,train
LN100376,Female,Yes,0,Not Graduate,No,2144,1730.0,97.0,360.0,Semiurban,Y,841.0,train
LN100377,Male,Yes,0,Graduate,Yes,5503,2412.0,189.0,360.0,Semiurban,Y,846.0,train
LN100378,Female,No,0,Graduate,No,3250,0.0,68.0,360.0,Urban,N,512.0,train
LN100379,Male,Yes,0,Graduate,No,5746,0.0,255.0,360.0,Urban,N,741.0,train
LN100380,Male,Yes,1,Graduate,No,5547,969.0,24.0,360.0,Semiurban,Y,707.0,train
LN100381,Male,Yes,0,Graduate,No,4293,833.0,158.0,360.0,Urban,Y,649.0,train
LN100382,Female,No,0,Graduate,No,3805,0.0,121.0,360.0,Semiurban,N,804.0,train
LN100383,Male,Yes,2,Graduate,No,4006,1526.0,168.0,360.0,Urban,Y,759.0,train
LN100384,Male,Yes,0,Not Graduate,No,4848,0.0,117.0,360.0,Rural,Y,645.0,train
LN100385,Female,No,0,Graduate,No,3776,2033.0,138.0,360.0,Semiurban,Y,737.0,train
LN100386,Male,Yes,2,Graduate,Yes,6065,0.0,146.0,84.0,Rural,Y,680.0,train
LN100387,Female,No,1,Graduate,No,15165,0.0,38.0,360.0,Urban,Y,774.0,train
LN100388,Male,Yes,0,Graduate,Yes,14162,0.0,246.0,360.0,Urban,Y,820.0,train
LN100389,Male,Yes,0,Graduate,No,54874,0.0,536.0,180.0,Urban,Y,758.0,train
LN100390,Male,Yes,0,Graduate,No,1647,1848.0,101.0,360.0,Urban,Y,620.0,train
LN100391,Male,Yes,0,Not Graduate,No,2413,1477.0,108.0,360.0,Urban,Y,712.0,train
LN100392,Male,No,0,Graduate,No,3518,0.0,63.0,480.0,Urban,N,597.0,train
LN100393,Male,Yes,1,Not Graduate,No,2475,7411.0,245.0,180.0,Semiurban,Y,639.0,train
LN100394,Male,Yes,3+,Not Graduate,No,3850,983.0,100.0,360.0,Semiurban,Y,749.0,train
LN100395,Male,No,1,Not Graduate,No,3596,0.0,100.0,240.0,Urban,Y,741.0,train
LN100396,Male,No,0,Graduate,No,2300,2086.0,83.0,360.0,Urban,Y,815.0,train
LN100397,Male,Yes,1,Graduate,Yes,2395,0.0,128.0,360.0,Semiurban,Y,732.0,train
LN100398,Male,Yes,0,Graduate,No,5568,2142.0,175.0,360.0,Rural,N,648.0,train
LN100399,Male,No,0,Graduate,No,2911,0.0,68.0,360.0,Urban,Y,626.0,train
LN100400,Male,Yes,2,Not Graduate,No,3287,2537.0,159.0,360.0,Urban,Y,759.0,train
LN100401,Male,No,0,Graduate,No,2222,0.0,70.0,360.0,Urban,N,800.0,train
LN100402,Female,No,1,Not Graduate,Yes,4158,0.0,63.0,360.0,Semiurban,N,900.0,train
LN100403,Female,Yes,1,Graduate,Yes,16929,0.0,588.0,360.0,Semiurban,Y,838.0,train
LN100404,Male,Yes,0,Not Graduate,No,3406,4417.0,123.0,360.0,Semiurban,Y,775.0,train
LN100405,Male,Yes,2,Graduate,No,8333,0.0,246.0,360.0,Semiurban,Y,829.0,train
LN100406,Male,No,0,Graduate,No,4108,0.0,79.0,360.0,Urban,N,729.0,train
LN100407,Male,Yes,1,Not Graduate,No,2488,2515.0,139.0,360.0,Rural,Y,655.0,train
LN100408,Male,Yes,0,Graduate,No,8956,0.0,206.0,180.0,Rural,Y,655.0,train
LN100409,Male,Yes,0,Graduate,No,4803,2435.0,94.0,360.0,Urban,N,837.0,train
LN100410,Male,Yes,0,Not Graduate,No,2728,2550.0,198.0,360.0,Urban,N,525.0,train
LN100411,Male,No,0,Not Graduate,No,3791,0.0,87.0,36.0,Semiurban,N,731.0,train
LN100412,Male,No,0,Graduate,No,5389,0.0,119.0,360.0,Semiurban,Y,696.0,train
LN100413,Male,Yes,1,Not Graduate,No,2600,2500.0,90.0,360.0,Semiurban,Y,788.0,train
LN100414,Male,No,0,Graduate,No,2962,0.0,83.0,360.0,Urban,N,780.0,train
LN100415,Male,Yes,1,Graduate,No,5708,684.0,165.0,360.0,Rural,Y,900.0,train
LN100416,Male,Yes,1,Not Graduate,No,2810,6356.0,241.0,180.0,Semiurban,Y,752.0,train
LN100417,Male,No,0,Not Graduate,No,6405,0.0,123.0,360.0,Semiurban,Y,775.0,train
LN100418,Male,Yes,0,Graduate,No,10833,0.0,234.0,360.0,Semiurban,Y,664.0,train
LN100419,Male,Yes,3+,Graduate,Yes,4953,1770.0,194.0,360.0,Semiurban,Y,629.0,train
LN100420,Male,No,2,Graduate,No,4923,0.0,166.0,360.0,Semiurban,Y,691.0,train
LN100421,Female,No,0,Graduate,No,2652,0.0,49.0,360.0,Rural,Y,662.0,train
LN100422,Male,No,0,Graduate,No,4260,2057.0,196.0,360.0,Semiurban,N,716.0,train
LN100423,Male,No,0,Graduate,No,5941,4232.0,296.0,360.0,Semiurban,Y,815.0,train
LN100424,Male,No,0,Graduate,Yes,11285,0.0,171.0,360.0,Urban,N,548.0,train
LN100425,Male,Yes,2,Graduate,No,4720,1499.0,167.0,360.0,Rural,Y,656.0,train
LN100426,Male,Yes,0,Graduate,No,14451,0.0,115.0,360.0,Urban,Y,621.0,train
LN100427,Male,No,0,Graduate,No,5557,0.0,133.0,360.0,Urban,Y,689.0,train
LN100428,Male,No,0,Graduate,No,3167,0.0,74.0,360.0,Urban,N,787.0,train
LN100429,Male,No,0,Graduate,No,2935,0.0,98.0,360.0,Semiurban,Y,756.0,train
LN100430,Female,No,0,Graduate,No,4780,0.0,102.0,360.0,Semiurban,N,900.0,train
LN100431,Male,No,0,Graduate,No,2674,22288.0,114.0,360.0,Semiurban,Y,814.0,train
LN100432,Female,Yes,1,Graduate,No,4963,0.0,136.0,360.0,Urban,Y,752.0,train
LN100433,Female,No,0,Not Graduate,No,3400,0.0,95.0,360.0,Rural,N,829.0,train
LN100434,Female,No,1,Graduate,No,4027,0.0,96.0,360.0,Semiurban,Y,684.0,train
LN100435,Male,No,0,Graduate,Yes,4948,0.0,123.0,360.0,Semiurban,Y,699.0,train
LN100436,Male,Yes,3+,Graduate,No,3475,3418.0,183.0,300.0,Semiurban,N,494.0,train
LN100437,Male,Yes,0,Graduate,No,12368,0.0,143.0,360.0,Urban,Y,603.0,train
LN100438,Male,Yes,0,Graduate,No,20833,6667.0,480.0,360.0,Urban,Y,741.0,train
LN100439,Male,Yes,1,Not Graduate,No,2337,2814.0,120.0,360.0,Urban,Y,633.0,train
LN100440,Male,Yes,1,Not Graduate,No,2509,2701.0,80.0,360.0,Semiurban,Y,714.0,train
LN100441,Male,No,0,Graduate,No,5419,3748.0,169.0,360.0,Semiurban,Y,699.0,train
LN100442,Male,Yes,0,Not Graduate,Yes,5092,0.0,134.0,360.0,Urban,N,843.0,train
LN100443,Male,Yes,2,Graduate,No,2869,1861.0,167.0,360.0,Rural,N,506.0,train
LN100444,Female,No,0,Not Graduate,Yes,16411,0.0,107.0,360.0,Urban,Y,900.0,train
LN100445,Male,Yes,2,Not Graduate,No,2103,1536.0,59.0,300.0,Urban,Y,722.0,train
LN100446,Female,No,0,Graduate,No,2400,1863.0,104.0,360.0,Urban,N,520.0,train
LN100447,Male,Yes,0,Graduate,No,19364,5486.0,543.0,360.0,Rural,N,631.0,train
LN100448,Female,Yes,2,Not Graduate,No,210,2917.0,98.0,360.0,Semiurban,Y,791.0,train
LN100449,Male,Yes,3+,Graduate,No,3066,0.0,92.0,360.0,Urban,Y,900.0,train
LN100450,Female,No,0,Graduate,No,3978,0.0,120.0,360.0,Semiurban,Y,705.0,train
LN100451,Female,No,2,Graduate,No,3279,0.0,119.0,360.0,Urban,N,803.0,train
LN100452,Female,Yes,0,Not Graduate,No,3035,636.0,106.0,360.0,Semiurban,Y,770.0,train
LN100453,Male,Yes,1,Not Graduate,No,4554,1229.0,158.0,360.0,Urban,Y,741.0,train
LN100454,Male,No,0,Graduate,No,2971,2791.0,144.0,360.0,Semiurban,Y,757.0,train
LN100455,Female,No,0,Graduate,No,4717,0.0,113.0,360.0,Semiurban,N,731.0,train
LN100456,Male,Yes,2,Graduate,Yes,2500,4600.0,176.0,360.0,Rural,Y,837.0,train
LN100457,Male,No,0,Graduate,No,2164,4609.0,59.0,360.0,Rural,N,672.0,train
LN100458,Male,Yes,3+,Not Graduate,No,3385,0.0,66.0,360.0,Semiurban,Y,655.0,train
LN100459,Male,Yes,1,Graduate,No,2258,2983.0,107.0,360.0,Urban,N,692.0,train
LN100460,Male,No,0,Graduate,Yes,21129,0.0,716.0,480.0,Urban,Y,777.0,train
LN100461,Male,Yes,0,Not Graduate,No,3332,4974.0,123.0,360.0,Semiurban,Y,660.0,train
LN100462,Male,Yes,1,Graduate,Yes,2729,0.0,108.0,360.0,Semiurban,Y,748.0,train
LN100463,Female,No,0,Graduate,No,2384,1248.0,125.0,360.0,Urban,Y,610.0,train
LN100464,Male,Yes,0,Graduate,No,22514,5898.0,532.0,360.0,Rural,N,535.0,train
LN100465,Male,Yes,2,Graduate,No,3332,7052.0,225.0,360.0,Urban,Y,771.0,train
LN100466,Male,Yes,0,Graduate,No,2941,1708.0,151.0,360.0,Rural,Y,585.0,train
LN100467,Male,Yes,0,Graduate,No,2654,3224.0,60.0,180.0,Semiurban,Y,611.0,train
LN100468,Female,No,0,Graduate,No,11339,1490.0,232.0,360.0,Rural,N,751.0,train
LN100469,Male,Yes,1,Graduate,No,4283,3000.0,172.0,84.0,Rural,N,725.0,train
LN100470,Male,Yes,2,Graduate,No,5790,0.0,156.0,360.0,Semiurban,Y,735.0,train
LN100471,Male,Yes,0,Graduate,No,1941,1358.0,92.0,360.0,Semiurban,Y,650.0,train
LN100472,Male,Yes,1,Graduate,No,2014,2925.0,113.0,360.0,Urban,N,688.0,train
LN100473,Male,Yes,3+,Graduate,No,4172,210.0,107.0,360.0,Semiurban,Y,871.0,train
LN100474,Male,No,0,Graduate,Yes,18237,0.0,555.0,480.0,Urban,Y,730.0,train
LN100475,Male,Yes,2,Not Graduate,No,3622,1191.0,126.0,360.0,Urban,Y,803.0,train
LN100476,Male,Yes,1,Graduate,No,5468,1032.0,26.0,360.0,Semiurban,Y,790.0,train
LN100477,Male,Yes,2,Graduate,No,4616,0.0,134.0,360.0,Urban,N,764.0,train
LN100478,Male,Yes,2,Not Graduate,No,3917,0.0,124.0,360.0,Semiurban,Y,671.0,train
LN100479,Male,Yes,1,Not Graduate,No,3535,1434.0,117.0,180.0,Urban,Y,807.0,train
LN100480,Female,No,0,Not Graduate,No,4350,0.0,154.0,360.0,Rural,Y,784.0,train
LN100481,Male,Yes,2,Graduate,Yes,1600,20000.0,239.0,360.0,Urban,N,656.0,train
LN100482,Female,No,3+,Graduate,No,424,37849.0,339.0,180.0,Urban,N,660.0,train
LN100483,Male,Yes,2,Graduate,No,1206,1107.0,17.0,120.0,Urban,Y,808.0,train
LN100484,Male,Yes,1,Not Graduate,No,2375,2281.0,132.0,360.0,Rural,Y,624.0,train
LN100485,Female,No,0,Not Graduate,No,4119,0.0,107.0,360.0,Semiurban,Y,900.0,train
LN100486,Male,Yes,0,Graduate,No,2712,2527.0,139.0,360.0,Semiurban,Y,861.0,train
LN100487,Male,No,0,Graduate,No,5126,0.0,122.0,360.0,Urban,Y,608.0,train
LN100488,Male,Yes,0,Graduate,Yes,9692,0.0,216.0,360.0,Semiurban,Y,756.0,train
LN100489,Female,No,0,Graduate,No,3627,0.0,66.0,360.0,Urban,N,590.0,train
LN100490,Male,Yes,1,Graduate,Yes,2178,0.0,66.0,300.0,Rural,N,521.0,train
LN100491,Male,Yes,0,Graduate,No,7167,0.0,172.0,360.0,Semiurban,N,605.0,train
LN100492,Male,No,0,Not Graduate,No,3495,0.0,88.0,36.0,Semiurban,N,900.0,train
LN100493,Male,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,Urban,N,751.0,train
LN100494,Female,Yes,0,Graduate,No,3528,1307.0,156.0,360.0,Semiurban,Y,831.0,train
LN100495,Female,No,0,Graduate,No,2104,1825.0,95.0,360.0,Urban,N,485.0,train
LN100496,Male,Yes,3+,Graduate,No,4511,3004.0,220.0,360.0,Semiurban,Y,691.0,train
LN100497,Male,Yes,2,Not Graduate,No,2769,2175.0,113.0,360.0,Urban,Y,794.0,train
LN100498,Male,No,0,Graduate,No,5050,0.0,118.0,360.0,Semiurban,Y,698.0,train
LN100499,Male,Yes,2,Graduate,No,9140,0.0,188.0,360.0,Semiurban,Y,673.0,train
LN100500,Male,Yes,3+,Not Graduate,No,3081,1472.0,63.0,180.0,Urban,N,648.0,train
LN100501,Male,Yes,0,Graduate,No,4188,2227.0,134.0,360.0,Semiurban,Y,852.0,train
LN100502,Male,Yes,2,Graduate,No,4162,1212.0,161.0,360.0,Semiurban,Y,624.0,train
LN100503,Male,Yes,0,Graduate,No,58253,0.0,456.0,180.0,Urban,Y,840.0,train
LN100504,Male,No,0,Graduate,No,5065,0.0,140.0,360.0,Urban,Y,715.0,train
LN100505,Male,Yes,2,Graduate,No,3283,2035.0,148.0,360.0,Urban,Y,697.0,train
LN100506,Female,No,1,Graduate,No,3221,0.0,177.0,36.0,Semiurban,N,666.0,train
LN100507,Male,Yes,0,Graduate,Yes,9560,0.0,191.0,360.0,Semiurban,Y,750.0,train
LN100508,Male,Yes,3+,Graduate,No,4989,171.0,124.0,360.0,Semiurban,Y,812.0,train
LN100509,Female,Yes,0,Graduate,No,2645,3440.0,120.0,360.0,Urban,N,570.0,train
LN100510,Male,No,0,Graduate,No,2374,0.0,74.0,360.0,Urban,N,774.0,train
LN100511,Female,Yes,0,Graduate,No,4168,1304.0,127.0,360.0,Semiurban,Y,865.0,train
LN100512,Male,Yes,0,Graduate,No,1025,2773.0,112.0,360.0,Rural,Y,708.0,train
LN100513,Male,No,0,Graduate,No,4835,0.0,125.0,360.0,Semiurban,Y,710.0,train
LN100514,Male,Yes,0,Graduate,No,1953,6905.0,72.0,180.0,Semiurban,N,797.0,train
LN100515,Male,No,0,Graduate,No,4771,0.0,93.0,360.0,Semiurban,Y,790.0,train
LN100516,Female,No,1,Graduate,No,12786,0.0,40.0,360.0,Urban,Y,652.0,train
LN100517,Male,No,0,Graduate,No,4166,0.0,98.0,360.0,Semiurban,N,706.0,train
LN100518,Female,No,2,Graduate,No,3971,2389.0,136.0,360.0,Semiurban,Y,810.0,train
LN100519,Male,Yes,3+,Not Graduate,No,3935,977.0,103.0,360.0,Semiurban,Y,786.0,train
LN100520,Male,No,0,Graduate,No,4610,0.0,147.0,360.0,Urban,Y,712.0,train
LN100521,Male,No,0,Graduate,No,3080,0.0,71.0,360.0,Urban,N,803.0,train
LN100522,Male,Yes,1,Graduate,No,10750,0.0,312.0,360.0,Urban,Y,798.0,train
LN100523,Male,Yes,2,Graduate,No,5221,0.0,80.0,360.0,Semiurban,N,525.0,train
LN100524,Male,Yes,1,Graduate,Yes,965,3008.0,121.0,360.0,Urban,N,861.0,train
LN100525,Male,Yes,1,Graduate,No,9052,0.0,132.0,300.0,Semiurban,N,481.0,train
LN100526,Female,No,3+,Graduate,No,3156,0.0,231.0,360.0,Rural,Y,613.0,train
LN100527,Male,Yes,0,Not Graduate,No,3306,2988.0,146.0,360.0,Urban,N,600.0,train
LN100528,Male,No,0,Graduate,No,2800,0.0,66.0,480.0,Urban,N,570.0,train
LN100529,Male,No,0,Not Graduate,No,3200,2254.0,126.0,180.0,Urban,N,574.0,train
LN100530,Male,Yes,0,Graduate,No,4916,3140.0,108.0,12.0,Urban,Y,717.0,train
LN100531,Female,No,2,Graduate,No,4074,2257.0,106.0,360.0,Semiurban,Y,714.0,train
LN100532,Male,Yes,2,Graduate,No,8860,0.0,225.0,360.0,Semiurban,Y,830.0,train
LN100533,Female,No,2,Graduate,No,3427,0.0,138.0,360.0,Urban,N,781.0,train
LN100534,Female,No,0,Graduate,No,2367,8617.0,153.0,360.0,Semiurban,Y,426.0,train
LN100535,Male,No,0,Graduate,No,4000,2500.0,140.0,360.0,Rural,Y,820.0,train
LN100536,Male,Yes,0,Graduate,No,2134,877.0,57.0,360.0,Semiurban,Y,748.0,train
LN100537,Male,No,0,Graduate,No,3157,0.0,71.0,360.0,Urban,N,811.0,train
LN100538,Male,No,0,Graduate,Yes,5697,0.0,137.0,360.0,Semiurban,Y,594.0,train
LN100539,Male,Yes,1,Graduate,No,4507,659.0,151.0,360.0,Rural,Y,884.0,train
LN100540,Male,No,1,Not Graduate,No,3973,0.0,103.0,240.0,Urban,Y,677.0,train
LN100541,Male,Yes,1,Graduate,No,3664,1569.0,210.0,360.0,Urban,Y,797.0,train
LN100542,Male,Yes,1,Graduate,No,2882,1843.0,123.0,480.0,Semiurban,Y,741.0,train
LN100543,Male,Yes,2,Not Graduate,No,3630,0.0,110.0,360.0,Semiurban,Y,629.0,train
LN100544,Male,Yes,0,Graduate,No,1999,1692.0,98.0,360.0,Semiurban,Y,578.0,train
LN100545,Female,No,0,Graduate,No,2517,1436.0,75.0,360.0,Urban,Y,801.0,train
LN100546,Female,Yes,0,Graduate,No,4258,0.0,100.0,360.0,Rural,N,651.0,train
LN100547,Male,Yes,0,Graduate,No,1923,1761.0,104.0,360.0,Semiurban,Y,751.0,train
LN100548,Male,Yes,0,Graduate,No,6815,1960.0,179.0,360.0,Rural,Y,724.0,train
LN100549,Male,No,0,Graduate,No,6644,0.0,115.0,360.0,Rural,N,672.0,train
LN100550,Male,No,1,Graduate,Yes,4804,0.0,102.0,360.0,Rural,N,737.0,train
LN100551,Male,Yes,0,Graduate,No,5128,2584.0,111.0,360.0,Urban,Y,734.0,train
LN100552,Male,Yes,0,Graduate,No,2078,1293.0,91.0,360.0,Urban,N,440.0,train
